Year,No strain,RUcode,Sector WE,locatio,lat(),log(),datec,monthc,dateI,monthel,Host details,Host general,Host full name,N,F1 (titres ????),F-type,??? (%),arg-,mal-,ara-,ramnose,glycerine,sensibility to pesticine 1,streptomycin (mm),sterpoSS (mg/ml),gentamycin (mm),gentaSS (mg/ml),chloramphenicol (mm),chloraSS (mg/ml),penicillin (mm),peniSS (mg/ml),polymyxin,ampicillin,kanamycin,cefazolin,ciprofloxacin,reaction of denitrification ,,growth on agar base medium  ????,glucose,maltose,mannitol,saccharose,arabinose,galactose,urea
2010,881,4?-3,7823,p5000,45 52 188 ,74 48 771,18,5,21,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,883,4?-3,7823,p5000,45 52 188 ,74 48 771,18,5,21,5,X.hirtipes,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,887,4?-3,7823,p5000,45 52 188 ,74 48 771,18,5,21,5,Hyalomma,MIT,Migrating ticks,15,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1644,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. gerbilli,FL-RO,Fleas on R.opimus,3,,F1+,99.2,,,,-,+,-,14,,17,,30,2,,4,8,21,,,24,-,+,,+,+,+,-,+,+,-
2002,1649,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,N. laeviceps,FL-RO,Fleas on R.opimus,1,,F1+,100,,,,-,+,-,16,,18,,30,2,,4,0,18,,,28,-,+,,+,+,+,-,+,+,-
2002,1653,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. hirtipes,MIF,Migrating fleas,2,,F1+,98.1,,,,-,+,-,16,,20,,25,4,,8,0,22,,,27,-,+,,+,+,+,-,+,+,-
2002,1752,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. hirtipes,MIF,Migrating fleas,5,,F1+,98.4,,,,-,+,-,15,,17,,27,4,,8,0,22,,,25,-,+,,+,+,+,-,+,+,-
2002,1753,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,E. oschanini,MIF,Migrating fleas,2,,F1+,100,,,,-,+,-,20,,18,,30,4,,8,0,20,,,30,-,+,,+,+,+,-,+,+,-
2002,1757,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. gerbilli,MIF,Migrating fleas,6,,F1+,98.4,,,,-,+,-,16,,18,,28,4,,8,0,24,,,25,-,+,,+,+,+,-,+,+,-
2002,1760,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. gerbilli,MIF,Migrating fleas,3,,F1+,100,,,,-,+,-,18,,20,,30,4,,8,0,22,,,27,-,+,,+,+,+,-,+,+,-
2002,1761,4?-4,7824,p5000,45 52 209 ,74 56 285,28,5,1,6,X. hirtipes,MIF,Migrating fleas,6,,F1+,97.9,,,,-,+,-,15,,16,,28,4,,8,0,20,,,25,-,+,,+,+,+,-,+,+,-
2005,650,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,5,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,651,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,1,250 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,656,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,4,250 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,657,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,E. oschanini,MIF,Migrating fleas,12,250 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,658,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,10,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,659,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,6,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,661,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,12,250 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,662,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,9,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,664,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,15,250 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,665,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,15,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,666,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,12,100 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,667,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,7,50 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,668,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,20,100 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,669,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,16,50 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,670,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. gerbilli,MIF,Migrating fleas,15,100 ???,F1±,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,671,4?-4,7824,p5000,45 52 209 ,74 56 285,15,5,19,5,X. hirtipes,MIF,Migrating fleas,3,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,198,4?-4,7824,p5000,45 52 209 ,74 56 285,24,9,27,9,YF,RO,Rhombomys opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,3906,4?-4,7824,p5000,45 52 209 ,74 56 285,16,6,20,6,X.hirtipes,FL-RO,Fleas on R.opimus,4,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,22,4?-4,7824,p5000,45 52 209 ,74 56 285,18,9,21,9,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,34,4?-4,7824,p5000,45 52 209 ,74 56 285,20,9,23,9,YF,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,78,4?-4,7824,p5000,45 52 209 ,74 56 285,20,9,23,9,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,85,4?-4,7824,p5000,45 52 209 ,74 56 285,20,9,23,9,unidentified,FL-RO,Fleas on R.opimus,2,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,86,4?-4,7824,p5000,45 52 209 ,74 56 285,20,9,23,9,unidentified,TI-RO,Ticks on R.opimus,3,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,187,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,1,5,X. gerbilli,MIF,Migrating fleas,8,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,188,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,9,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,189,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,13,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,190,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,16,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,191,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,12,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,192,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,193,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,10,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,194,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,15,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,195,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,14,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,196,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,14,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,197,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,16,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,198,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,5,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,200,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,MIF,Migrating fleas,7,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,201,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,MIF,Migrating fleas,12,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,202,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,FL-RO,Fleas on R.opimus,17,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,202,4?-4,7824,p5000,45 52 209 ,74 56 285,n,n,na,na,RO,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,204,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,N. laeviceps,FL-RO,Fleas on R.opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,205,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. gerbilli,FL-RO,Fleas on R.opimus,6,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,206,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,X. hirtipes,FL-RO,Fleas on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,207,4?-4,7824,p5000,45 52 209 ,74 56 285,12,5,16,5,Rhipicephalus,TI-RO,Ticks on R.opimus,4,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,506,4?-4,7824,p5000,45 52 209 ,74 56 285,14,5,18,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,672,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,15,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,673,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,FL-RO,Fleas on R.opimus,4,na,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,674,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,E. oschanini,FL-RO,Fleas on R.opimus,1,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,675,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,1,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,676,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,FL-RO,Fleas on R.opimus,2,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,677,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,10,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,678,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,FL-RO,Fleas on R.opimus,3,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,679,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,Rhipicephalus,TI-RO,Ticks on R.opimus,7,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,680,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,13,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,681,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,FL-RO,Fleas on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,683,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,FL-RO,Fleas on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,684,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,MIF,Migrating fleas,13,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,685,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,MIF,Migrating fleas,13,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,688,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. hirtipes,MIF,Migrating fleas,5,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,689,4?-1,7841,p5000,45 47 191,74 48 759,15,5,19,5,X. gerbilli,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,138,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,AFL,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,139,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,AFL,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,140,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,AM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,141,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,AFL,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,348,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,RO,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,581,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,582,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,583,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,584,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,585,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,586,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,587,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,FL-RO,Fleas on R.opimus,17,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,590,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,MIF,Migrating fleas,16,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,591,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,unidentified,MIF,Migrating fleas,16,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,600,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,X. gerbilli,FL-RO,Fleas on R.opimus,14,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,603,4?-1,7841,p5000,45 47 191,74 48 759,16,5,19,5,E. oschanini,FL-RO,Fleas on R.opimus,2,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,1366,4?-4,7844,p5000,45 42 324 ,74 56 104,26,10,29,10,X. hirtipes,FL-RO,Fleas on R.opimus,4,7812.5,F1+,100,,,,-,-,-,20,,16,,28,,10,,,,17,,27,-,+,,+,+,+,-,+,+,-
2002,1372,4?-4,7844,p5000,45 42 324 ,74 56 104,26,10,29,10,C. lamellifer,MIF,Migrating fleas,3,15625,F1+,100,,,,-,-,-,11,,20,,27,,10,,,,17,,32,-,+,,+,+,+,-,+,+,-
2003,62,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,AM,RO,Rhombomys opimus,1,7812.5,F1+,99.3,,,,-,+,-,25,32,23,8,30,32,12,16,,,,,,,,,,,,,,,
2003,236,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,5,7812.5,F1+,100,,,,-,+,-,20,32,22,8,27,32,13,16,,,,,,,,,,,,,,,
2003,239,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,16,7812.5,F1+,99.4,,,,-,+,-,24,32,22,16,20,32,0,16,,,,,,,,,,,,,,,
2003,240,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,E. oschanini,FL-RO,Fleas on R.opimus,4,7812.5,F1+,99.3,,,,-,+,-,23,32,21,16,24,32,0,16,,,,,,,,,,,,,,,
2003,241,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,7812.5,F1+,80.8,,,,-,+,-,25,32,20,16,22,32,0,16,,,,,,,,,,,,,,,
2003,242,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,7812.5,F1+,99.3,,,,-,+,-,23,32,25,16,30,32,0,16,,,,,,,,,,,,,,,
2003,244,4?-4,7844,p5000,45 42 324 ,74 56 104,24,5,28,5,X. gerbilli,FL-RO,Fleas on R.opimus,20,7812.5,F1+,100,,,,-,+,-,22,32,23,16,27,32,12,16,,,,,,,,,,,,,,,
2009,352,4?-4,7844,p5000,45 42 324 ,74 56 104,31,5,3,5,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,353,4?-4,7844,p5000,45 42 324 ,74 56 104,31,5,3,5,unidentified,MIF,Migrating fleas,20,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1082,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,RO,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2745,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,X. gerbilli,FL-RO,Fleas on R.opimus,3,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2751,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,X. gerbilli,FL-RO,Fleas on R.opimus,6,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2752,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,X.hirtipes,FL-RO,Fleas on R.opimus,9,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2753,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,E. oschanini,FL-RO,Fleas on R.opimus,2,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2754,5?-1,6731,p5000,46 07 064 ,75 03 825,8,6,11,6,Rhipicephalus,TI-RO,Ticks on R.opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,890,5?-3,6733,p5000,46 02 078 ,75 03 786,7,6,13,6,AM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2940,5?-3,6733,p5000,46 02 078 ,75 03 786,7,6,12,6,X. gerbilli,FL-RO,Fleas on R.opimus,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2948,5?-3,6733,p5000,46 02 078 ,75 03 786,7,6,12,6,X. gerbilli,MIF,Migrating fleas,3,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,794,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,YFV,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,796,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,YM,RO,Rhombomys opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2137,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,X. hirtipes,FL-RO,Fleas on R.opimus,5,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2145,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,Ns. tersus,FL-RO,Fleas on R.opimus,2,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2151,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,X. gerbilli,FL-RO,Fleas on R.opimus,1,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,2164,5?-4,6734,p5000,46 02 132 ,75 11 370,10,10,12,10,X. gerbilli,FL-RO,Fleas on R.opimus,4,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,522,5?-2,7912,p5000,45 57 152 ,75 11 533,na,na,na,na,E. oschanini,FL-RO,Fleas on R.opimus,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,526,5?-2,7912,p5000,45 57 152 ,75 11 533,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,na,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,535,5?-2,7912,p5000,45 57 152 ,75 11 533,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,15,5?-3,7913,p5000,45 52 323 ,75 03 811,na,na,na,na,RO,RO,Rhombomys opimus,1,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,2190,5?-3,7913,p5000,45 52 323 ,75 03 811,na,na,na,na,X.hirtipes,MIF,Migrating fleas,na,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,99,5?-4,7914,p5000,45 52 285 ,75 11 479,22,9,26,9,YF,RO,Rhombomys opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,1128,5?-1,7931,p5000,45 47 154 ,75 03 811,27,5,30,5,X. hirtipes,FL-RO,Fleas on R.opimus,20,50 ???,F1+,97,,,,-,+,-,,,,,,,,,,,,,,,,,,,,,,,
2008,424,5?-1,7931,p5000,45 47 154 ,75 03 811,29,9,2,10,AFL,RO,Rhombomys opimus,1,,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1461,5?-1,7931,p5000,45 47 154 ,75 03 811,na,na,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,20,125 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2235,5?-2,7932,p5000,45 47 267 ,75 11 261,27,5,30,5,X. gerbilli,MIF,Migrating fleas,12,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,2236,5?-2,7932,p5000,45 47 267 ,75 11 261,27,5,30,5,X. hirtipes,MIF,Migrating fleas,6,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,1470,5?-2,7932,p5000,45 47 267 ,75 11 261,na,na,na,na,C. lamellifer,FL-RO,Fleas on R.opimus,3,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,367,5?-3,7933,p5000,45 42 324 ,75 03 773,27,5,30,5,AM,RO,Rhombomys opimus,1,100 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,368,5?-3,7933,p5000,45 42 324 ,75 03 773,27,5,30,5,AM,RO,Rhombomys opimus,1,50 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,369,5?-3,7933,p5000,45 42 324 ,75 03 773,27,5,30,5,YM,RO,Rhombomys opimus,1,50 ???,F1+,98,,,,-,+,-,,,,,,,,,,,,,,,,,,,,,,,
2005,1205,5?-3,7933,p5000,45 42 324 ,75 03 773,19,5,23,5,X. gerbilli,FL-RO,Fleas on R.opimus,2,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,1214,5?-3,7933,p5000,45 42 324 ,75 03 773,19,5,23,5,X. gerbilli,MIF,Migrating fleas,3,0,F1-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,50,5?-3,7933,p5000,45 42 324 ,75 03 773,na,na,na,na,RO,RO,Rhombomys opimus,1,500 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,508,5?-4,7934,p5000,45 42 260,75 11 246,na,na,na,na,RO,RO,Rhombomys opimus,1,250 ???,F1+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1462,5?-4,7934,p5,45 43 528 , 75 12 854,25,4,na,na,X. gerbilli,FL-RO,Fleas on R.opimus,na,0,F1-,98.2,arg+,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1464,5?-4,7934,p5,45 43 528 , 75 12 854,25,4,na,na,Ornithodoros,TI-RO,Ticks on R.opimus,na,0,F1-,99.7,arg+,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,1465,5?-4,7934,p5,45 43 528 , 75 12 854,25,4,na,na,Rhipicephalus,TI-RO,Ticks on R.opimus,na,0,F1-,100,arg+,,,,,,,,,,,,,,,,,,,,,,,,,,,,
